YHOO,2015-05-01_09-43-19,42.565,8415
AAPL,2015-05-01_09-43-19,125.15,194938
FB,2015-05-01_09-43-19,78.77,140856
MSFT,2015-05-01_09-43-19,48.64,25992
AMZN,2015-05-01_09-43-19,421.78,2854
SNE,2015-05-01_09-43-19,30.23,0
WMT,2015-05-01_09-43-19,78.05,21337
CAJ,2015-05-01_09-43-19,35.6,2200
TWTR,2015-05-01_09-43-19,38.96,70903
GOOG,2015-05-01_09-43-24,537.34,648
YHOO,2015-05-01_09-43-24,42.565,8415
AAPL,2015-05-01_09-43-24,125.15,194938
FB,2015-05-01_09-43-24,78.77,140856
MSFT,2015-05-01_09-43-24,48.64,25992
AMZN,2015-05-01_09-43-24,421.78,2854
SNE,2015-05-01_09-43-24,30.23,0
WMT,2015-05-01_09-43-24,78.05,21337
CAJ,2015-05-01_09-43-24,35.6,2200
TWTR,2015-05-01_09-43-24,38.96,70903
GOOG,2015-05-01_09-43-29,537.34,648
YHOO,2015-05-01_09-43-29,42.565,8415
AAPL,2015-05-01_09-43-29,125.15,194938
FB,2015-05-01_09-43-29,78.77,140856
MSFT,2015-05-01_09-43-29,48.64,25992
AMZN,2015-05-01_09-43-29,421.78,2854
SNE,2015-05-01_09-43-29,30.23,0
WMT,2015-05-01_09-43-29,78.05,21337
CAJ,2015-05-01_09-43-29,35.6,2200
TWTR,2015-05-01_09-43-29,38.96,70903
GOOG,2015-05-01_09-43-34,537.34,648
YHOO,2015-05-01_09-43-34,42.565,8415
AAPL,2015-05-01_09-43-34,125.15,194938
FB,2015-05-01_09-43-34,78.77,140856
MSFT,2015-05-01_09-43-34,48.64,25992
AMZN,2015-05-01_09-43-34,421.78,2854
SNE,2015-05-01_09-43-34,30.23,0
WMT,2015-05-01_09-43-34,78.05,21337
CAJ,2015-05-01_09-43-34,35.6,2200
TWTR,2015-05-01_09-43-34,38.96,70903
GOOG,2015-05-01_09-43-39,537.34,648
YHOO,2015-05-01_09-43-39,42.565,8415
AAPL,2015-05-01_09-43-39,125.15,194938
FB,2015-05-01_09-43-39,78.77,140856
MSFT,2015-05-01_09-43-39,48.64,25992
AMZN,2015-05-01_09-43-39,421.78,2854
SNE,2015-05-01_09-43-39,30.23,0
WMT,2015-05-01_09-43-39,78.05,21337
CAJ,2015-05-01_09-43-39,35.6,2200
TWTR,2015-05-01_09-43-39,38.96,70903
GOOG,2015-05-01_09-43-44,537.34,648
YHOO,2015-05-01_09-43-44,42.565,8415
AAPL,2015-05-01_09-43-44,125.15,194938
FB,2015-05-01_09-43-44,78.77,140856
MSFT,2015-05-01_09-43-44,48.64,25992
AMZN,2015-05-01_09-43-44,421.78,2854
SNE,2015-05-01_09-43-44,30.23,0
WMT,2015-05-01_09-43-44,78.05,21337
CAJ,2015-05-01_09-43-44,35.6,2200
TWTR,2015-05-01_09-43-44,38.96,70903
GOOG,2015-05-01_09-43-49,537.34,648
YHOO,2015-05-01_09-43-49,42.565,8415
AAPL,2015-05-01_09-43-49,125.15,194938
FB,2015-05-01_09-43-49,78.77,140856
MSFT,2015-05-01_09-43-49,48.64,25992
AMZN,2015-05-01_09-43-49,421.78,2854
SNE,2015-05-01_09-43-49,30.23,0
WMT,2015-05-01_09-43-49,78.05,21337
CAJ,2015-05-01_09-43-49,35.6,2200
TWTR,2015-05-01_09-43-49,38.96,70903
GOOG,2015-05-01_09-43-54,537.34,648
YHOO,2015-05-01_09-43-54,42.565,8415
AAPL,2015-05-01_09-43-54,125.15,194938
FB,2015-05-01_09-43-54,78.77,140856
MSFT,2015-05-01_09-43-54,48.64,25992
AMZN,2015-05-01_09-43-54,421.78,2854
SNE,2015-05-01_09-43-54,30.23,0
WMT,2015-05-01_09-43-54,78.05,21337
CAJ,2015-05-01_09-43-54,35.6,2200
TWTR,2015-05-01_09-43-54,38.96,70903
GOOG,2015-05-01_09-43-59,537.34,648
YHOO,2015-05-01_09-43-59,42.565,8415
AAPL,2015-05-01_09-43-59,125.15,194938
FB,2015-05-01_09-43-59,78.77,140856
MSFT,2015-05-01_09-43-59,48.64,25992
AMZN,2015-05-01_09-43-59,421.78,2854
SNE,2015-05-01_09-43-59,30.23,0
WMT,2015-05-01_09-43-59,78.05,21337
CAJ,2015-05-01_09-43-59,35.6,2200
TWTR,2015-05-01_09-43-59,38.96,70903
GOOG,2015-05-01_09-44-07,537.34,648
YHOO,2015-05-01_09-44-07,42.565,8415
AAPL,2015-05-01_09-44-07,125.15,194938
FB,2015-05-01_09-44-07,78.77,140856
MSFT,2015-05-01_09-44-07,48.64,25992
AMZN,2015-05-01_09-44-07,421.78,2854
SNE,2015-05-01_09-44-07,30.23,0
WMT,2015-05-01_09-44-07,78.05,21337
CAJ,2015-05-01_09-44-07,35.6,2200
TWTR,2015-05-01_09-44-07,38.96,70903
GOOG,2015-05-01_09-44-12,537.34,648
YHOO,2015-05-01_09-44-12,42.565,8415
AAPL,2015-05-01_09-44-12,125.15,194938
FB,2015-05-01_09-44-12,78.77,140856
MSFT,2015-05-01_09-44-12,48.64,25992
AMZN,2015-05-01_09-44-12,421.78,2854
SNE,2015-05-01_09-44-12,30.23,0
WMT,2015-05-01_09-44-12,78.05,21337
CAJ,2015-05-01_09-44-12,35.6,2200
TWTR,2015-05-01_09-44-12,38.96,70903
GOOG,2015-05-01_09-44-17,537.34,648
YHOO,2015-05-01_09-44-17,42.565,8415
AAPL,2015-05-01_09-44-17,125.15,194938
FB,2015-05-01_09-44-17,78.77,140856
MSFT,2015-05-01_09-44-17,48.64,25992
AMZN,2015-05-01_09-44-17,421.78,2854
SNE,2015-05-01_09-44-17,30.23,0
WMT,2015-05-01_09-44-17,78.05,21337
CAJ,2015-05-01_09-44-17,35.6,2200
TWTR,2015-05-01_09-44-17,38.96,70903
GOOG,2015-05-01_09-44-22,537.34,648
YHOO,2015-05-01_09-44-22,42.565,8415
AAPL,2015-05-01_09-44-22,125.15,194938
FB,2015-05-01_09-44-22,78.77,140856
MSFT,2015-05-01_09-44-22,48.64,25992
AMZN,2015-05-01_09-44-22,421.78,2854
SNE,2015-05-01_09-44-22,30.23,0
WMT,2015-05-01_09-44-22,78.05,21337
CAJ,2015-05-01_09-44-22,35.6,2200
TWTR,2015-05-01_09-44-22,38.96,70903
GOOG,2015-05-01_09-44-27,537.34,648
YHOO,2015-05-01_09-44-27,42.565,8415
AAPL,2015-05-01_09-44-27,125.15,194938
FB,2015-05-01_09-44-27,78.77,140856
MSFT,2015-05-01_09-44-27,48.64,25992
AMZN,2015-05-01_09-44-27,421.78,2854
SNE,2015-05-01_09-44-27,30.23,0
WMT,2015-05-01_09-44-27,78.05,21337
CAJ,2015-05-01_09-44-27,35.6,2200
TWTR,2015-05-01_09-44-27,38.96,70903
GOOG,2015-05-01_09-44-32,537.34,648
YHOO,2015-05-01_09-44-32,42.565,8415
AAPL,2015-05-01_09-44-32,125.15,194938
FB,2015-05-01_09-44-32,78.77,140856
MSFT,2015-05-01_09-44-32,48.64,25992
AMZN,2015-05-01_09-44-32,421.78,2854
SNE,2015-05-01_09-44-32,30.23,0
WMT,2015-05-01_09-44-32,78.05,21337
CAJ,2015-05-01_09-44-32,35.6,2200
TWTR,2015-05-01_09-44-32,38.96,70903
GOOG,2015-05-01_09-44-37,537.34,648
YHOO,2015-05-01_09-44-37,42.565,8415
AAPL,2015-05-01_09-44-37,125.15,194938
FB,2015-05-01_09-44-37,78.77,140856
MSFT,2015-05-01_09-44-37,48.64,25992
AMZN,2015-05-01_09-44-37,421.78,2854
SNE,2015-05-01_09-44-37,30.23,0
WMT,2015-05-01_09-44-37,78.05,21337
CAJ,2015-05-01_09-44-37,35.6,2200
TWTR,2015-05-01_09-44-37,38.96,70903
GOOG,2015-05-01_09-44-42,537.34,648
YHOO,2015-05-01_09-44-42,42.565,8415
AAPL,2015-05-01_09-44-42,125.15,194938
FB,2015-05-01_09-44-42,78.77,140856
MSFT,2015-05-01_09-44-42,48.64,25992
AMZN,2015-05-01_09-44-42,421.78,2854
SNE,2015-05-01_09-44-42,30.23,0
WMT,2015-05-01_09-44-42,78.05,21337
CAJ,2015-05-01_09-44-42,35.6,2200
TWTR,2015-05-01_09-44-42,38.96,70903
GOOG,2015-05-01_09-44-47,537.34,648
YHOO,2015-05-01_09-44-47,42.565,8415
AAPL,2015-05-01_09-44-47,125.15,194938
FB,2015-05-01_09-44-47,78.77,140856
MSFT,2015-05-01_09-44-47,48.64,25992
AMZN,2015-05-01_09-44-47,421.78,2854
SNE,2015-05-01_09-44-47,30.23,0
WMT,2015-05-01_09-44-47,78.05,21337
CAJ,2015-05-01_09-44-47,35.6,2200
TWTR,2015-05-01_09-44-47,38.96,70903
GOOG,2015-05-01_09-44-52,537.34,648
YHOO,2015-05-01_09-44-52,42.565,8415
AAPL,2015-05-01_09-44-52,125.15,194938
FB,2015-05-01_09-44-52,78.77,140856
MSFT,2015-05-01_09-44-52,48.64,25992
AMZN,2015-05-01_09-44-52,421.78,2854
SNE,2015-05-01_09-44-52,30.23,0
WMT,2015-05-01_09-44-52,78.05,21337
CAJ,2015-05-01_09-44-52,35.6,2200
TWTR,2015-05-01_09-44-52,38.96,70903
GOOG,2015-05-01_09-44-57,537.34,648
YHOO,2015-05-01_09-44-57,42.565,8415
AAPL,2015-05-01_09-44-57,125.15,194938
FB,2015-05-01_09-44-57,78.77,140856
MSFT,2015-05-01_09-44-57,48.64,25992
AMZN,2015-05-01_09-44-57,421.78,2854
SNE,2015-05-01_09-44-57,30.23,0
WMT,2015-05-01_09-44-57,78.05,21337
CAJ,2015-05-01_09-44-57,35.6,2200
TWTR,2015-05-01_09-44-57,38.96,70903
GOOG,2015-05-01_09-45-02,537.34,648
YHOO,2015-05-01_09-45-02,42.565,8415
AAPL,2015-05-01_09-45-02,125.15,194938
FB,2015-05-01_09-45-02,78.77,140856
MSFT,2015-05-01_09-45-02,48.64,25992
AMZN,2015-05-01_09-45-02,421.78,2854
SNE,2015-05-01_09-45-02,30.23,0
WMT,2015-05-01_09-45-02,78.05,21337
CAJ,2015-05-01_09-45-02,35.6,2200
TWTR,2015-05-01_09-45-02,38.96,70903
GOOG,2015-05-01_09-45-07,537.34,648
YHOO,2015-05-01_09-45-07,42.565,8415
AAPL,2015-05-01_09-45-07,125.15,194938
FB,2015-05-01_09-45-07,78.77,140856
MSFT,2015-05-01_09-45-07,48.64,25992
AMZN,2015-05-01_09-45-07,421.78,2854
SNE,2015-05-01_09-45-07,30.23,0
WMT,2015-05-01_09-45-07,78.05,21337
CAJ,2015-05-01_09-45-07,35.6,2200
TWTR,2015-05-01_09-45-07,38.96,70903
GOOG,2015-05-01_09-45-12,537.34,648
YHOO,2015-05-01_09-45-12,42.565,8415
AAPL,2015-05-01_09-45-12,125.15,194938
FB,2015-05-01_09-45-12,78.77,140856
MSFT,2015-05-01_09-45-12,48.64,25992
AMZN,2015-05-01_09-45-12,421.78,2854
SNE,2015-05-01_09-45-12,30.23,0
WMT,2015-05-01_09-45-12,78.05,21337
CAJ,2015-05-01_09-45-12,35.6,2200
TWTR,2015-05-01_09-45-12,38.96,70903
GOOG,2015-05-01_09-45-17,537.34,648
YHOO,2015-05-01_09-45-17,42.565,8415
AAPL,2015-05-01_09-45-17,125.15,194938
FB,2015-05-01_09-45-17,78.77,140856
MSFT,2015-05-01_09-45-17,48.64,25992
AMZN,2015-05-01_09-45-17,421.78,2854
SNE,2015-05-01_09-45-17,30.23,0
WMT,2015-05-01_09-45-17,78.05,21337
CAJ,2015-05-01_09-45-17,35.6,2200
TWTR,2015-05-01_09-45-17,38.96,70903
GOOG,2015-05-01_09-45-22,537.34,648
YHOO,2015-05-01_09-45-22,42.565,8415
AAPL,2015-05-01_09-45-22,125.15,194938
FB,2015-05-01_09-45-22,78.77,140856
MSFT,2015-05-01_09-45-22,48.64,25992
AMZN,2015-05-01_09-45-22,421.78,2854
SNE,2015-05-01_09-45-22,30.23,0
WMT,2015-05-01_09-45-22,78.05,21337
CAJ,2015-05-01_09-45-22,35.6,2200
TWTR,2015-05-01_09-45-22,38.96,70903
GOOG,2015-05-01_09-45-27,537.34,648
YHOO,2015-05-01_09-45-27,42.565,8415
AAPL,2015-05-01_09-45-27,125.15,194938
FB,2015-05-01_09-45-27,78.77,140856
MSFT,2015-05-01_09-45-27,48.64,25992
AMZN,2015-05-01_09-45-27,421.78,2854
SNE,2015-05-01_09-45-27,30.23,0
WMT,2015-05-01_09-45-27,78.05,21337
CAJ,2015-05-01_09-45-27,35.6,2200
TWTR,2015-05-01_09-45-27,38.96,70903
GOOG,2015-05-01_09-45-32,537.34,648
YHOO,2015-05-01_09-45-32,42.565,8415
AAPL,2015-05-01_09-45-32,125.15,194938
FB,2015-05-01_09-45-32,78.77,140856
MSFT,2015-05-01_09-45-32,48.64,25992
AMZN,2015-05-01_09-45-32,421.78,2854
SNE,2015-05-01_09-45-32,30.23,0
WMT,2015-05-01_09-45-32,78.05,21337
CAJ,2015-05-01_09-45-32,35.6,2200
TWTR,2015-05-01_09-45-32,38.96,70903
GOOG,2015-05-01_09-45-37,537.34,648
YHOO,2015-05-01_09-45-37,42.565,8415
AAPL,2015-05-01_09-45-37,125.15,194938
