AAPL,2014-05-01,592,591.47998,586.35999,594.79999,61012000,0
AAPL,2014-05-02,592.34003,592.58002,589.71008,594.19995,47878600,1.1
AAPL,2014-05-05,590.13995,600.96002,590,601,71766800,8.38
AAPL,2014-05-06,601.79999,594.40997,594.40997,604.41003,93641100,-6.55
AAPL,2014-05-07,595.25,592.32996,587.73004,597.28998,70716100,-2.08
AAPL,2014-05-08,588.25,587.98999,586.40002,594.40997,57574300,-4.34
AAPL,2014-05-09,584.53992,585.53998,580.33002,586.25,72899400,-2.45
AAPL,2014-05-12,587.48999,592.83002,587.40002,593.65997,53302200,7.29
AAPL,2014-05-13,592,593.76001,590.69995,594.54004,39934300,0.93
AAPL,2014-05-14,592.42999,593.87,591.73999,597.40002,41601000,0.11
AAPL,2014-05-15,594.69995,588.82001,588.03992,596.59998,57711500,-5.05
AAPL,2014-05-16,588.63,597.50995,585.40002,597.52997,69064100,8.69
AAPL,2014-05-19,597.84998,604.59003,597.33002,607.33002,79438800,7.08
AAPL,2014-05-20,604.50995,604.70996,600.72998,606.40002,58709000,0.12
AAPL,2014-05-21,603.83002,606.30994,602.06,606.70001,49214900,1.6
AAPL,2014-05-22,606.59998,607.27002,604.10004,609.84998,50190000,0.96
AAPL,2014-05-23,607.25,614.13,606.47003,614.72998,58052400,6.86
AAPL,2014-05-27,615.88,625.62994,615.63,625.85999,87216500,11.5
AAPL,2014-05-28,626.02002,624.01001,623.77997,629.82996,78870400,-1.62
AAPL,2014-05-29,627.85004,635.38,627.77002,636.87,94118500,11.37
AAPL,2014-05-30,637.97998,633,628.90002,644.17004,141005200,-2.38
AAPL,2014-06-02,633.95996,628.64996,622.5,634.83002,92337700,-4.35
AAPL,2014-06-03,628.45996,637.53998,628.25,638.73999,73177300,8.89
AAPL,2014-06-04,637.44,644.82001,636.11005,647.88995,83870500,7.28
AAPL,2014-06-05,646.20007,647.34998,642.60999,649.37,75951400,2.53
AAPL,2014-06-06,649.90002,645.57001,644.46997,651.26001,87484600,-1.78
AAPL,2014-06-09,92.7,93.7,91.75,93.88,75415000,-551.87
AAPL,2014-06-10,94.73,94.25,93.57,95.05,62777000,0.55
AAPL,2014-06-11,94.13,93.86,93.47,94.76,45681000,-0.39
AAPL,2014-06-12,94.04,92.29,91.9,94.12,54749000,-1.57
AAPL,2014-06-13,92.2,91.28,90.88,92.44,54525000,-1.01
AAPL,2014-06-16,91.51,92.2,91.45,92.75,35561000,0.92
AAPL,2014-06-17,92.31,92.08,91.8,92.7,29726000,-0.12
AAPL,2014-06-18,92.27,92.18,91.35,92.29,33514000,0.1
AAPL,2014-06-19,92.29,91.86,91.34,92.3,35528000,-0.32
AAPL,2014-06-20,91.85,90.91,90.9,92.55,100898000,-0.95
AAPL,2014-06-23,91.32,90.83,90.6,91.62,43694000,-0.08
AAPL,2014-06-24,90.75,90.28,90.19,91.74,39036000,-0.55
AAPL,2014-06-25,90.21,90.36,89.65,90.7,36869000,0.08
AAPL,2014-06-26,90.37,90.9,89.8,91.05,32629000,0.54
AAPL,2014-06-27,90.82,91.98,90.77,92,64029000,1.08
AAPL,2014-06-30,92.1,92.93,92.09,93.73,49589000,0.95
AAPL,2014-07-01,93.52,93.52,93.13,94.07,38223000,0.59
AAPL,2014-07-02,93.87,93.48,93.09,94.06,28465000,-0.04
AAPL,2014-07-03,93.67,94.03,93.2,94.1,22891800,0.55
AAPL,2014-07-07,94.14,95.97,94.1,95.99,56468000,1.94
AAPL,2014-07-08,96.27,95.35,93.92,96.8,65222000,-0.62
AAPL,2014-07-09,95.44,95.39,94.76,95.95,36436000,0.04
AAPL,2014-07-10,93.76,95.04,93.52,95.55,39686000,-0.35
AAPL,2014-07-11,95.36,95.22,94.86,95.89,34018000,0.18
AAPL,2014-07-14,95.86,96.45,95.65,96.89,42810000,1.23
AAPL,2014-07-15,96.8,95.32,95.03,96.85,45477900,-1.13
AAPL,2014-07-16,96.97,94.78,94.74,97.1,53502000,-0.54
AAPL,2014-07-17,95.03,93.09,92.57,95.28,57298000,-1.69
AAPL,2014-07-18,93.62,94.43,93.02,94.74,49988000,1.34
AAPL,2014-07-21,94.99,93.94,93.72,95,39079000,-0.49
AAPL,2014-07-22,94.68,94.72,94.12,94.89,55197000,0.78
AAPL,2014-07-23,95.42,97.19,95.17,97.88,92918000,2.47
AAPL,2014-07-24,97.04,97.03,96.42,97.32,45729000,-0.16
AAPL,2014-07-25,96.85,97.67,96.64,97.84,43469000,0.64
AAPL,2014-07-28,97.82,99.02,97.55,99.24,55318000,1.35
AAPL,2014-07-29,99.33,98.38,98.25,99.44,43143000,-0.64
AAPL,2014-07-30,98.44,98.15,97.67,98.7,33010000,-0.23
AAPL,2014-07-31,97.16,95.6,95.33,97.45,56843000,-2.55
AAPL,2014-08-01,94.9,96.13,94.81,96.62,48511000,0.53
AAPL,2014-08-04,96.37,95.59,95.17,96.58,39958000,-0.54
AAPL,2014-08-05,95.36,95.12,94.36,95.68,55933000,-0.47
AAPL,2014-08-06,94.75,94.96,94.71,95.48,38558000,-0.16
AAPL,2014-08-07,94.93,94.48,94.1,95.95,46711000,-0.48
AAPL,2014-08-08,94.26,94.74,93.28,94.82,41865000,0.26
AAPL,2014-08-11,95.27,95.99,94.84,96.08,36585000,1.25
AAPL,2014-08-12,96.04,95.97,95.61,96.88,33795000,-0.02
AAPL,2014-08-13,96.15,97.24,96.04,97.24,31916000,1.27
AAPL,2014-08-14,97.33,97.5,96.8,97.57,28116000,0.26
AAPL,2014-08-15,97.9,97.98,96.86,98.19,48951000,0.48
AAPL,2014-08-18,98.49,99.16,97.98,99.37,47572000,1.18
AAPL,2014-08-19,99.41,100.53,99.32,100.68,69399000,1.37
AAPL,2014-08-20,100.44,100.57,99.95,101.09,52699000,0.04
AAPL,2014-08-21,100.57,100.58,100.11,100.94,33478000,0.01
AAPL,2014-08-22,100.29,101.32,100.19,101.47,44184000,0.74
AAPL,2014-08-25,101.79,101.54,101.28,102.17,40270000,0.22
AAPL,2014-08-26,101.42,100.89,100.86,101.5,33152000,-0.65
AAPL,2014-08-27,101.02,102.13,100.7,102.57,52369000,1.24
AAPL,2014-08-28,101.59,102.25,101.56,102.78,68460000,0.12
AAPL,2014-08-29,102.86,102.5,102.2,102.9,44595000,0.25
AAPL,2014-09-02,103.06,103.3,102.72,103.74,53564000,0.8
AAPL,2014-09-03,103.1,98.94,98.58,103.2,125421000,-4.36
AAPL,2014-09-04,98.85,98.12,97.79,100.09,85718000,-0.82
AAPL,2014-09-05,98.8,98.97,98.31,99.39,58457000,0.85
AAPL,2014-09-08,99.3,98.36,98.05,99.31,46356700,-0.61
AAPL,2014-09-09,99.08,97.99,96.14,103.08,189846300,-0.37
AAPL,2014-09-10,98.01,101,97.76,101.11,100869600,3.01
AAPL,2014-09-11,100.41,101.43,99.62,101.44,62353100,0.43
